(0) Datum;(1) Zeit;(2) Qb-Durchflussrate [m3/h];(3) vavg-Gasgeschwindigkeit Mittelwert [m/s];(4) cavg-Schallgeschwindigkeit Mittelwert [m/s];(5) Vb1-Betriebsvolumen Fr1 [m3];(6) Vb2-Betriebsvolumen Fr2 [m3];(7) VbS1-Betriebs-Störvolumen Fr1 [m3];(8) VbS2-Betriebs-Störvolumen Fr2 [m3];(9) pm-Druck [bar];(10) tm-Temperatur [°C];(11) Reynoldszahl;(12) Asymmetrie;(13) Querfluss;(14) Drall [m/s];(15) Pfad 1/FR1/Laufzeit[ns];(16) Pfad 1/FR2/Laufzeit[ns];(17) Pfad 1/Gasgeschwindigkeit[m/s];(18) Pfad 1/Schallgeschwindigkeit;(19) Pfad 1/Fehler [%];(20) Pfad 1/FR1/Verstörkung[dB];(21) Pfad 1/FR2/Verstörkung[dB];(22) Pfad 1/FR1/Signal-Rausch-Verhältnis;(23) Pfad 1/FR2/Signal-Rausch-Verhältnis;(24) Pfad 1/FR1/RMS[dB];(25) Pfad 1/FR2/RMS[dB];(26) Pfad 2/FR1/Laufzeit[ns];(27) Pfad 2/FR2/Laufzeit[ns];(28) Pfad 2/Gasgeschwindigkeit[m/s];(29) Pfad 2/Schallgeschwindigkeit;(30) Pfad 2/Fehler [%];(31) Pfad 2/FR1/Verstärkung[dB];(32) Pfad 2/FR2/Verstärkung[dB];(33) Pfad 2/FR1/Signal-Rausch-Verhältnis;(34) Pfad 2/FR2/Signal-Rausch-Verhältnis;(35) Pfad 2/FR1/RMS[dB];(36) Pfad 2/FR2/RMS[dB];(37) Pfad 3/FR1/Laufzeit[ns];(38) Pfad 3/FR2/Laufzeit[ns];(39) Pfad 3/Gasgeschwindigkeit[m/s];(40) Pfad 3/Schallgeschwindigkeit;(41) Pfad 3/Fehler [%];(42) Pfad 3/FR1/Verstärkung[dB];(43) Pfad 3/FR2/Verstärkung[dB];(44) Pfad 3/FR1/Signal-Rausch-Verhältnis;(45) Pfad 3/FR2/Signal-Rausch-Verhältnis;(46) Pfad 3/FR1/RMS[dB];(47) Pfad 3/FR2/RMS[dB];(48) Pfad 4/FR1/Laufzeit[ns];(49) Pfad 4/FR2/Laufzeit[ns];(50) Pfad 4/Gasgeschwindigkeit[m/s];(51) Pfad 4/Schallgeschwindigkeit;(52) Pfad 4/Fehler [%];(53) Pfad 4/FR1/Verstärkung[dB];(54) Pfad 4/FR2/Verstärkung[dB];(55) Pfad 4/FR1/Signal-Rausch-Verhältnis;(56) Pfad 4/FR2/Signal-Rausch-Verhältnis;(57) Pfad 4/FR1/RMS[dB];(58) Pfad 4/FR2/RMS[dB];(59) Pfad 5/FR1/Laufzeit[ns];(60) Pfad 5/FR2/Laufzeit[ns];(61) Pfad 5/Gasgeschwindigkeit[m/s];(62) Pfad 5/Schallgeschwindigkeit;(63) Pfad 5/Fehler [%];(64) Pfad 5/FR1/Verstärkung[dB];(65) Pfad 5/FR2/Verstärkung[dB];(66) Pfad 5/FR1/Signal-Rausch-Verhältnis;(67) Pfad 5/FR2/Signal-Rausch-Verhältnis;(68) Pfad 5/FR1/RMS[dB];(69) Pfad 5/FR2/RMS[dB];(70) Pfad 6/FR1/Laufzeit[ns];(71) Pfad 6/FR2/Laufzeit[ns];(72) Pfad 6/Gasgeschwindigkeit[m/s];(73) Pfad 6/Schallgeschwindigkeit;(74) Pfad 6/Fehler [%];(75) Pfad 6/FR1/Verstärkung[dB];(76) Pfad 6/FR2/Verstärkung[dB];(77) Pfad 6/FR1/Signal-Rausch-Verhältnis;(78) Pfad 6/FR2/Signal-Rausch-Verhältnis;(79) Pfad 6/FR1/RMS[dB];(80) Pfad 6/FR2/RMS[dB];(81) Pulsrate Pulsausgang 1 [Hz];(82) Pulsrate Pulsausgang 2 [Hz];(83) Vo1-Original Volumen Fr1 [m3];(84) Vo2-Original Volumen Fr2 [m3]
15.10.2024;09:10:42;3454,97;29,6722;407,69;97,18;0;0;36,07;46,0445;19,48;17242320;3,3416;0,3248;-7,1516;461156;496226;31,015;407,88;0;5,0781;6,6406;87;91;51;56;568253;613890;32,007;407,4;0;5,8594;6,6406;89;92;52;57;464208;493755;25,944;407,68;0;5,0781;6,6406;86;88;52;57;462846;493647;27,249;407,82;0;5,0781;6,6406;88;93;52;53;569060;612994;30,993;407,58;0;6,6406;6,6406;91;92;59;59;461773;496375;30,436;407,83;0;5,8594;5,8594;86;94;55;56;1379,64;1379,64;97,18;36,07
15.10.2024;09:10:43;3462,6;29,7377;407,67;98,14;0;0;36,07;46,0445;19,48;17278250;2,7575;1,098;-6,7663;461104;496660;31,035;407,73;0;5,0781;6,6406;89;93;50;50;568229;613624;32,391;407,54;0;5,8594;6,6406;89;92;56;51;463844;493980;26,346;407,75;0;5,0781;6,6406;87;89;48;52;462707;493962;27,284;407,75;0;5,0781;6,6406;88;92;53;55;569145;613525;31,105;407,39;0;6,6406;6,6406;91;92;58;54;461828;496116;30,408;407,92;0;5,8594;5,8594;90;92;56;49;1383,78;1383,78;98,14;36,07
15.10.2024;09:10:44;3475,06;29,8448;407,67;99,11;0;0;36,07;46,0445;19,47;17359937;2,9358;0,4909;-6,4025;461311;496346;30,823;407,76;0;5,0781;6,6406;88;92;60;54;568131;614153;32,127;407,37;0;5,8594;6,6406;90;92;52;55;463744;493453;26,297;408,03;0;5,0781;6,6406;87;90;55;58;462876;493927;27,345;407,7;0;5,0781;6,6406;87;92;54;53;569577;613307;31,254;407,3;0;6,6406;6,6406;91;92;56;57;461706;496337;30,212;407,88;0;5,8594;5,8594;90;94;53;51;1390,045;1390,045;99,11;36,07
15.10.2024;09:10:45;3467,72;29,7817;407,62;100,07;0;0;36,07;46,0445;19,47;17312431;1,673;0,5395;-7,1785;460983;496426;30,765;407,88;0;5,0781;7,4219;90;93;51;53;568147;614074;32,542;407,4;0;5,8594;6,6406;89;93;53;50;464117;493706;26,144;407,75;0;5,0781;6,6406;86;89;54;52;462825;493913;27,152;407,73;0;5,0781;6,6406;87;89;54;56;569356;613419;30,999;407,34;0;6,6406;6,6406;91;92;54;50;461444;497231;30,82;407,64;0;5,8594;5,8594;90;95;53;51;1386,905;1386,385;100,07;36,07
15.10.2024;09:10:46;3482,25;29,9065;407,57;101,04;0;0;36,07;46,0445;19,47;17389254;2,4419;-0,0414;-7,0443;461450;496261;30,833;407,74;0;5,0781;7,4219;88;93;60;48;568117;614266;32,408;407,36;0;5,8594;6,6406;89;93;56;56;464045;493956;26,072;407,69;0;5,0781;6,6406;89;90;53;57;462914;494492;27,395;407,46;0;5,0781;6,6406;89;89;52;51;569315;613360;31,187;407,38;0;6,6406;6,6406;89;92;53;55;461735;496463;30,768;407,83;0;5,8594;5,8594;90;94;59;53;1392,145;1392,145;101,04;36,07
15.10.2024;09:10:47;3483,09;29,9138;407,66;102;0;0;36,07;46,0445;19,47;17387874;2,0705;-0,5812;-6,1774;461321;496176;30,512;407,83;0;5,0781;7,4219;88;93;58;53;568335;614032;32,422;407,36;0;5,8594;6,6406;89;92;54;57;463845;493871;26,355;407,82;0;5,0781;6,6406;87;91;54;50;462786;494198;27,707;407,64;0;5,0781;6,6406;89;90;57;54;568763;613495;31,421;407,55;0;6,6406;6,6406;91;92;50;55;461709;496679;30,683;407,75;0;5,8594;5,8594;91;95;51;51;1392,67;1392,67;102;36,07
15.10.2024;09:10:48;3494,15;30,0087;407,59;102,97;0;0;36,07;46,0484;19,47;17436787;3,4666;-0,2593;-7,1447;460826;496716;31,351;407,85;0;5,0781;7,4219;88;94;56;52;568210;614271;32,416;407,32;0;5,8594;6,6406;89;92;58;54;463977;494072;26,236;407,67;0;5,0781;6,6406;87;90;51;53;462590;494276;27,746;407,7;0;5,0781;6,6406;87;91;56;51;568943;613589;31,61;407,45;0;6,6406;6,6406;90;91;50;57;461811;496997;30,881;407,58;0;5,8594;5,8594;89;95;58;48;1396,36;1396,36;102,97;36,07
15.10.2024;09:10:49;3516,57;30,2013;407,59;103,95;0;0;36,07;46,0484;19,47;17561724;3,8628;0,3529;-6,8788;460870;496614;31,478;407,88;0;5,0781;7,4219;90;94;56;49;568091;614227;32,541;407,42;0;5,8594;6,6406;89;93;53;50;464164;494103;26,403;407,58;0;5,0781;6,6406;88;87;58;57;462630;494501;27,863;407,6;0;5,0781;6,6406;89;92;53;56;569151;613360;31,51;407,46;0;6,6406;6,6406;91;93;53;53;461612;497268;30,731;407,57;0;5,8594;5,8594;90;92;55;54;1405,945;1405,945;103,95;36,07
15.10.2024;09:10:50;3521,95;30,2475;407,65;104,92;0;0;36,07;46,0445;19,46;17580404;2,4408;0,1978;-6,6086;461052;496332;31,209;407,92;0;5,0781;7,4219;87;94;63;47;567874;614419;32,796;407,45;0;5,8594;6,6406;88;91;55;52;463829;494154;26,689;407,73;0;5,0781;6,6406;88;90;55;53;462385;494328;27,927;407,78;0;5,0781;6,6406;87;91;52;58;569015;614126;31,55;407,27;0;6,6406;6,6406;90;94;53;51;461718;496622;31,038;407,78;0;5,8594;5,8594;89;92;59;57;1407,56;1407,56;104,92;36,07
15.10.2024;09:10:51;3532,18;30,3354;407,72;105,9;0;0;36,07;46,0445;19,46;17633577;3,4136;-0,8535;-6,6658;460669;496958;31,24;407,85;0;5,0781;7,4219;89;94;54;56;567876;614160;32,842;407,5;0;5,8594;6,6406;90;92;55;57;464092;494195;26,411;407,59;0;5,0781;6,6406;87;89;53;60;462207;494096;28,168;407,97;0;5,0781;6,6406;88;91;57;58;568941;613792;32,068;407,41;0;6,6406;6,6406;89;92;55;56;461214;496745;31,036;407,98;0;5,8594;5,8594;91;94;53;51;1411,87;1411,87;105,9;36,07
15.10.2024;09:10:52;3537,77;30,3834;407,63;106,89;0;0;36,07;46,0445;19,46;17670064;2,4632;0,8004;-7,6115;461073;497028;31,778;407,64;0;5,0781;7,4219;88;93;54;53;567741;614194;32,726;407,58;0;5,8594;6,6406;89;92;52;53;463691;494214;26,671;407,78;0;5,0781;6,6406;88;91;53;53;463031;493786;27,499;407,72;0;5,0781;6,6406;88;92;54;54;568772;614076;31,771;407,38;0;6,6406;6,6406;90;92;55;59;461644;496898;31,181;407,72;0;5,8594;5,8594;91;94;53;53;1415,12;1414,58;106,89;36,07
15.10.2024;09:10:53;3531,24;30,3272;407,74;107,87;0;0;36,07;46,0445;19,46;17636413;2,9317;0,5092;-7,5942;460543;496890;31,746;407,93;0;5,0781;7,4219;88;91;49;54;567972;613939;32,731;407,55;0;5,8594;6,6406;89;93;52;57;463642;493876;26,517;407,93;0;5,0781;6,6406;88;92;54;52;462197;494437;27,554;407,84;0;5,0781;6,6406;89;91;49;49;568790;613662;31,885;407,51;0;6,6406;6,6406;91;92;55;51;461452;496985;31,094;407,77;0;5,8594;5,8594;90;95;50;52;1412,41;1412,41;107,87;36,07
15.10.2024;09:10:54;3548,21;30,473;407,63;108,85;0;0;36,07;46,0445;19,46;17702483;3,5081;0,1071;-6,4372;460898;496960;31,802;407,75;0;5,0781;7,4219;87;93;54;55;567803;614558;32,721;407,41;0;5,8594;6,6406;90;92;52;52;463328;494863;27,064;407,68;0;5,0781;6,6406;87;90;52;50;462242;494436;28,478;407,83;0;5,0781;6,6406;87;90;55;57;568702;613809;31,838;407,5;0;6,6406;6,6406;91;92;53;57;461597;497068;31,173;407,68;0;5,8594;5,8594;91;92;53;55;1416,755;1416,755;108,85;36,07
15.10.2024;09:10:55;3567,25;30,6365;407,7;109,84;0;0;36,07;46,0445;19,45;17821322;1,8968;0,7091;-6,3142;460842;497084;31,521;407,73;0;5,0781;7,4219;88;94;50;58;567733;614343;32,911;407,52;0;5,8594;6,6406;88;93;55;53;463579;494160;27,321;407,86;0;5,0781;6,6406;87;88;56;60;462264;494500;28,056;407,8;0;5,0781;6,6406;89;92;53;53;568990;613897;31,904;407,37;0;6,6406;6,6406;90;92;63;52;461272;496867;31,147;407,92;0;5,8594;5,8594;91;92;49;53;1426,625;1426,625;109,84;36,07
15.10.2024;09:10:56;3567,14;30,6356;407,71;110,83;0;0;36,07;46,0445;19,45;17800514;3,1314;-0,4839;-6,9247;460900;496955;31,861;407,76;0;5,0781;7,4219;89;93;55;54;567957;614454;32,912;407,41;0;5,8594;6,6406;89;93;56;53;463607;494156;26,947;407,85;0;5,0781;6,6406;88;88;50;50;462151;494458;28,475;407,87;0;5,0781;6,6406;88;91;53;56;568508;614330;32,134;407,42;0;6,6406;6,6406;91;93;59;55;461031;497084;31,557;407,95;0;5,8594;5,8594;90;95;56;53;1424,97;1425,52;110,83;36,07
15.10.2024;09:10:57;3576,48;30,7159;407,64;112,42;0;0;36,07;46,0445;19,45;17861937;1,989;-0,4897;-6,7221;461058;496794;31,586;407,75;0;5,0781;7,4219;89;93;54;55;567672;614414;32,933;407,53;0;5,8594;6,6406;88;93;54;50;463897;494624;27,12;407,53;0;5,0781;6,6406;88;90;53;57;462027;493907;28,409;408,15;0;5,0781;6,6406;88;92;53;54;568488;614515;31,976;407,36;0;6,6406;6,6406;90;93;58;50;461581;497444;31,705;407,54;0;5,8594;5,8594;90;94;54;50;1430,5;1430,5;112,42;36,07
15.10.2024;09:10:58;3575,92;30,711;407,65;112,82;0;0;36,07;46,0445;19,45;17859900;1,6943;-0,6576;-6,7204;461014;496999;31,456;407,69;0;5,0781;7,4219;89;93;54;52;567552;614740;33,007;407,47;0;5,8594;6,6406;89;92;53;52;463749;494508;27,079;407,64;0;5,0781;6,6406;87;88;50;54;461898;494422;28,204;408;0;5,0781;6,6406;89;92;51;49;568626;614481;32,357;407,32;0;6,6406;6,6406;90;93;54;53;461459;497001;31,587;407,78;0;5,8594;5,8594;91;94;53;53;1430,5;1429,945;112,82;36,07
15.10.2024;09:10:59;3583,26;30,774;407,6;113,81;0;0;36,07;46,0445;19,45;17891304;3,695;-0,2897;-6,2761;460849;497243;31,672;407,68;0;5,0781;7,4219;90;93;52;51;567951;614530;33,259;407,39;0;5,8594;6,6406;89;93;54;53;463889;494271;26,973;407,68;0;5,0781;6,6406;89;91;55;54;462094;494853;28,693;407,75;0;5,0781;6,6406;87;94;59;52;568813;614025;32,237;407,4;0;6,6406;6,6406;91;91;57;52;461859;496759;31,241;407,7;0;5,8594;5,8594;91;94;54;50;1432,165;1432,165;113,81;36,07
15.10.2024;09:11:00;3573,15;30,6872;407,68;115,2;0;0;36,07;46,0445;19,45;17832788;4,4647;-0,0282;-6,4883;460524;496678;31,984;408,05;0;5,0781;7,4219;90;94;53;53;567706;614708;33,126;407,42;0;5,8594;6,6406;90;92;53;50;463573;494111;26,941;407,89;0;5,0781;6,6406;89;93;50;49;462209;494702;28,71;407,74;0;5,0781;6,6406;88;92;55;51;568562;614351;32,208;407,39;0;6,6406;6,6406;90;92;56;57;461434;497294;31,159;407,67;0;5,8594;5,8594;92;94;47;57;1427,73;1427,73;115,2;36,07
15.10.2024;09:11:01;3585,32;30,7918;407,62;115,8;0;0;36,07;46,0445;19,45;17899008;3,1953;-0,4144;-6,8468;460929;497557;31,82;407,51;0;5,0781;7,4219;90;95;52;50;567531;614921;33,282;407,43;0;5,8594;6,6406;89;91;53;55;463293;493997;26,933;408,07;0;5,0781;6,6406;87;89;57;55;462293;494645;28,508;407,74;0;5,0781;6,6406;88;90;57;55;568713;614232;32,383;407,37;0;6,6406;6,6406;90;92;51;53;461479;497473;31,527;407,59;0;5,8594;5,8594;90;95;56;51;1432,72;1432,72;115,8;36,07
15.10.2024;09:11:02;3601,22;30,9282;407,75;116,8;0;0;36,07;46,0445;19,44;17975914;2,5021;0,2248;-6,9031;460763;496858;32,002;407,87;0;5,0781;7,4219;86;92;53;58;567548;614888;33,438;407,45;0;5,8594;6,6406;90;91;53;51;463393;494211;27,279;407,92;0;5,0781;6,6406;86;91;54;49;462304;494650;28,424;407,73;0;5,0781;6,6406;88;88;51;53;568132;614398;32,415;407,55;0;6,6406;6,6406;90;92;55;54;461023;497131;31,672;407,94;0;5,8594;5,8594;89;92;56;54;1438,875;1438,875;116,8;36,07
15.10.2024;09:11:03;3608,43;30,9902;407,71;117,8;0;0;36,07;46,0406;19,44;18014797;1,1917;-0,1891;-6,6615;460599;497193;31,725;407,82;0;5,0781;7,4219;89;92;51;56;567210;615090;33,639;407,51;0;5,8594;6,6406;90;92;55;54;463190;495071;27,524;407,69;0;5,0781;6,6406;87;91;54;49;462046;494641;28,562;407,87;0;5,0781;6,6406;87;91;59;51;568324;614298;32,449;407,52;0;6,6406;6,6406;90;92;54;52;461136;497336;32,053;407,82;0;5,8594;5,8594;90;95;51;51;1442,25;1442,815;117,8;36,07
15.10.2024;09:11:04;3629,36;31,17;407,69;118,8;0;0;36,07;46,0367;19,44;18128151;2,2694;0,3997;-6,5134;460841;497001;31,976;407,8;0;5,0781;7,4219;90;92;53;50;567746;614967;33,67;407,35;0;5,8594;6,6406;90;92;52;51;463502;494449;27,544;407,84;0;5,0781;6,6406;88;90;51;52;462285;494302;28,546;407,9;0;5,0781;6,6406;88;91;52;51;568459;614306;32,638;407,47;0;6,6406;6,6406;91;93;55;49;461103;497309;31,635;407,85;0;5,8594;5,8594;92;95;51;49;1450,765;1451,335;118,8;36,07
15.10.2024;09:11:05;3602,21;30,9367;407,57;119,81;0;0;36,07;46,0406;19,44;17994588;2,7042;-0,1511;-6,7134;460741;497364;31,985;407,68;0;5,0781;7,4219;89;93;52;55;567738;615030;33,189;407,33;0;5,8594;6,6406;90;92;53;54;463558;494779;27,313;407,64;0;5,0781;6,6406;88;88;55;56;462248;495415;28,478;407,46;0;5,0781;6,6406;87;90;53;59;568443;614479;32,591;407,41;0;6,6406;6,6406;90;93;55;51;461137;496962;31,558;407,96;0;5,8594;5,8594;89;94;55;47;1442,25;1442,25;119,81;36,07
15.10.2024;09:11:06;3623,32;31,1181;407,63;120,81;0;0;36,07;46,0445;19,43;18078725;3,1748;-0,294;-6,7524;460612;497464;32,255;407,72;0;5,0781;7,4219;89;92;52;50;567366;615038;33,607;407,48;0;5,8594;6,6406;89;92;54;52;462976;494735;27,414;407,88;0;5,0781;6,6406;88;91;54;53;462298;495158;29,004;407,55;0;5,0781;6,6406;87;91;53;49;568241;614338;32,587;407,55;0;6,6406;6,6406;90;91;51;52;461066;497946;31,96;407,61;0;5,8594;5,8594;91;94;51;50;1446,78;1446,78;120,81;36,07
15.10.2024;09:11:07;3649,83;31,3457;407,67;121,82;0;0;36,07;46,0367;19,43;18222487;1,4217;0,3949;-6,8936;460550;497312;32,338;407,82;0;5,0781;7,4219;90;92;51;57;567347;615014;33,8;407,5;0;5,8594;6,6406;89;92;53;52;463270;494749;27,93;407,81;0;5,0781;6,6406;87;89;52;52;461923;494794;28,727;407,88;0;5,0781;6,6406;87;91;52;48;568586;614875;32,692;407,25;0;6,6406;6,6406;91;92;55;50;460835;497918;32,279;407,74;0;5,8594;5,8594;88;95;53;54;1458,225;1458,225;121,82;36,07
15.10.2024;09:11:08;3653,64;31,3785;407,58;122,84;0;0;36,07;46,0406;19,43;18248543;1,8287;-0,455;-7,0772;460650;497322;32,321;407,77;0;5,0781;7,4219;87;95;55;45;567425;615384;33,628;407,35;0;5,8594;6,6406;89;92;54;56;463246;494873;27,685;407,81;0;5,0781;6,6406;87;88;55;60;462033;495250;28,932;407,64;0;5,0781;6,6406;88;91;56;49;568464;614983;32,662;407,26;0;6,6406;6,6406;91;93;49;48;461227;497544;32,468;407,71;0;5,8594;5,8594;90;95;54;50;1461,115;1461,115;122,84;36,07
15.10.2024;09:11:09;3649,59;31,3437;407,65;123,85;0;0;36,07;46,0367;19,43;18234791;3,113;-0,1506;-6,6017;460323;497955;32,165;407,67;0;5,0781;7,4219;88;91;52;51;567628;615243;33,874;407,32;0;5,8594;6,6406;89;91;52;59;463334;494614;27,432;407,83;0;5,0781;6,6406;88;91;57;54;461986;494880;28,881;407,82;0;5,0781;6,6406;89;93;53;47;568064;614547;32,96;407,55;0;6,6406;6,6406;91;93;56;53;461138;497583;31,771;407,74;0;5,8594;5,8594;91;94;59;55;1459,96;1459,96;123,85;36,07
15.10.2024;09:11:10;3658,06;31,4165;407,68;124,86;0;0;36,07;46,0367;19,42;18249852;3,4529;1,1897;-7,0191;460420;497932;33,094;407,63;0;5,0781;7,4219;90;92;52;45;567329;615339;33,82;407,4;0;5,8594;6,6406;90;93;50;52;463019;494995;28,006;407,83;0;5,0781;6,6406;87;90;53;54;461683;495273;28,955;407,8;0;5,0781;6,6406;89;93;55;48;567902;614729;32,877;407,56;0;6,6406;6,6406;91;91;58;57;461063;497186;31,972;407,93;0;5,8594;5,8594;91;92;48;57;1461,115;1461,115;124,86;36,07
15.10.2024;09:11:11;3685,41;31,6514;407,72;125,89;0;0;36,07;46,0367;19,42;18397347;2,9758;-0,0084;-6,606;460438;497342;32,809;407,87;0;5,0781;7,4219;87;93;51;55;567200;615305;33,82;407,48;0;5,8594;6,6406;89;93;52;55;463158;494565;28,097;407,95;0;5,0781;6,6406;88;89;49;58;461681;494897;29,34;407,96;0;5,0781;6,6406;88;90;52;53;568243;615042;33,138;407,35;0;6,6406;6,6406;92;92;50;51;461091;497949;32,256;407,62;0;5,8594;5,8594;93;93;55;52;1472,2;1472,2;125,89;36,07
15.10.2024;09:11:12;3673,37;31,548;407,61;127,32;0;0;36,07;46,0249;19,42;18342470;2,7508;-0,512;-6,9169;460444;497794;32,556;407,68;0;5,0781;7,4219;89;93;53;60;567127;615184;33,949;407,54;0;5,8594;6,6406;88;91;56;51;462896;494977;27,735;407,89;0;5,0781;6,6406;88;92;53;50;462034;495518;29,264;407,54;0;5,0781;6,6406;89;91;51;51;568279;615018;33,031;407,33;0;6,6406;6,6406;92;93;51;49;461111;497724;32,43;407,7;0;5,8594;5,8594;90;92;52;57;1469,27;1469,27;127,32;36,07
15.10.2024;09:11:13;3683,04;31,631;407,67;127,93;0;0;36,07;46,0249;19,42;18380922;2,6511;0,2184;-6,4017;460662;497338;32,731;407,77;0;5,0781;7,4219;88;92;50;55;567029;615597;34,035;407,45;0;5,8594;6,6406;89;92;54;55;462773;494671;28,233;408,09;0;5,0781;6,6406;89;89;51;58;461809;495687;29,376;407,58;0;5,0781;6,6406;90;92;47;55;567875;615143;33,146;407,41;0;6,6406;6,6406;92;92;55;52;460814;497880;32,27;407,78;0;5,8594;5,8594;91;94;51;55;1471,615;1472,2;127,93;36,07
15.10.2024;09:11:14;3705,99;31,8281;407,72;128,96;0;0;36,07;46,0288;19,42;18492764;3,2333;-1,5139;-6,1436;460238;497683;32,52;407,85;0;5,0781;7,4219;90;92;53;57;567149;615445;34,143;407,47;0;5,8594;6,6406;89;93;56;56;463049;494885;27,994;407,9;0;5,0781;6,6406;89;90;56;55;461704;495675;29,995;407,66;0;5,0781;6,6406;88;92;58;54;567927;615045;33,554;407,48;0;6,6406;6,6406;90;93;53;55;460759;497515;32,563;407,97;0;5,8594;5,8594;90;93;50;50;1480,48;1480,48;128,96;36,07
15.10.2024;09:11:15;3703,47;31,8065;407,73;129,99;0;0;36,07;46,0249;19,41;18499023;3,5734;0,6824;-7,1923;460191;497741;33,182;407,85;0;5,0781;7,4219;90;91;53;55;566874;615879;34,326;407,43;0;5,8594;6,6406;89;91;52;48;463007;494369;27,952;408,11;0;5,0781;6,6406;88;89;56;50;462094;495103;29,28;407,7;0;5,0781;6,6406;88;90;53;52;568112;614998;33,178;407,42;0;6,6406;6,6406;90;92;55;53;460788;497634;32,355;407,91;0;5,8594;5,8594;91;95;56;51;1481,67;1481,67;129,99;36,07
15.10.2024;09:11:16;3696,96;31,7506;407,65;131,01;0;0;36,07;46,0249;19,41;18458338;4,1018;-0,6492;-7,8956;460009;497714;33,053;407,93;0;5,0781;7,4219;89;94;54;57;567267;615418;34,404;407,42;0;5,8594;6,6406;89;93;61;53;463693;495136;27,266;407,47;0;5,0781;6,6406;86;88;56;51;461602;495520;29,305;407,76;0;5,0781;6,6406;88;91;50;53;568035;615108;33,402;407,4;0;6,6406;6,6406;92;92;54;56;460587;497814;32,635;407,92;0;5,8594;5,8594;92;93;50;57;1478,7;1478,7;131,01;36,07
15.10.2024;09:11:17;3711,33;31,874;407,63;132,04;0;0;36,07;46,0367;19,41;18523310;2,9688;-0,4043;-7,0139;460428;497590;32,989;407,79;0;5,0781;7,4219;93;94;47;55;566993;615651;34,314;407,46;0;5,8594;6,6406;89;91;57;52;462992;495345;28,037;407,72;0;5,0781;6,6406;87;91;56;58;461727;495444;29,614;407,74;0;5,0781;6,6406;88;91;53;50;568157;615170;33,352;407,35;0;6,6406;6,6406;89;92;60;53;460671;498297;32,761;407,7;0;5,8594;5,8594;91;94;58;48;1483,46;1483,46;132,04;36,07
15.10.2024;09:11:18;3727,06;32,0091;407,63;133,08;0;0;36,07;46,0288;19,41;18608831;1,9315;-0,0146;-7,1646;460132;498385;33,183;407,62;0;5,0781;8,2031;88;94;49;55;567251;615822;34,304;407,32;0;5,8594;6,6406;90;92;54;50;462933;495006;28,452;407,93;0;5,0781;6,6406;86;90;48;49;461849;495511;29,563;407,66;0;5,0781;6,6406;88;92;57;54;567800;615234;33,285;407,47;0;6,6406;6,6406;91;92;56;54;460463;498349;33,105;407,78;0;5,8594;5,8594;91;94;52;53;1489,45;1490,055;133,08;36,07
15.10.2024;09:11:19;3739,99;32,1201;407,7;134,11;0;0;36,07;46,0131;19,41;18675881;3,1976;-0,851;-7,6167;459909;497665;33,255;408,02;0;5,0781;8,2031;90;93;55;49;566947;615908;34,4;407,41;0;5,8594;6,6406;89;92;53;51;463540;494781;27,884;407,71;0;5,0781;6,6406;87;90;52;54;461800;495437;29,581;407,72;0;5,0781;6,6406;87;92;53;53;567795;615299;33,773;407,46;0;6,6406;6,6406;92;91;51;51;460730;497916;33,005;407,84;0;5,8594;5,8594;89;94;54;48;1495,495;1494,89;134,11;36,07
15.10.2024;09:11:20;3720,73;31,9548;407,61;135,15;0;0;36,07;46,0131;19,4;18581077;3,7732;-0,5942;-7,2686;460661;498206;32,942;407,44;0;5,0781;8,2031;88;93;57;51;567071;615923;34,639;407,34;0;5,8594;6,6406;90;92;58;50;463166;495052;27,608;407,75;0;5,0781;6,6406;89;90;48;58;461711;495386;29,627;407,77;0;5,0781;6,6406;88;92;51;54;568171;615257;33,445;407,32;0;6,6406;6,6406;92;92;51;55;460423;497787;32,686;408,03;0;5,8594;5,8594;91;95;57;53;1489,45;1489,45;135,15;36,07
15.10.2024;09:11:21;3729,04;32,0261;407,66;136,18;0;0;36,07;46,0053;19,4;18603196;2,4124;-0,4423;-7,072;459976;497965;33,025;407,87;0;5,0781;8,2031;89;92;50;56;567009;616350;34,67;407,24;0;5,8594;6,6406;89;92;54;51;462991;495114;28,204;407,82;0;5,0781;6,6406;87;92;59;54;461738;495618;29,634;407,67;0;5,0781;6,6406;89;92;54;52;567553;615300;33,712;407,55;0;6,6406;6,6406;91;92;50;51;460611;497962;32,979;407,87;0;5,8594;5,8594;89;95;56;48;1489,45;1490,055;136,18;36,07
15.10.2024;09:11:22;3749,04;32,1979;407,68;137,22;0;0;36,07;46,0131;19,4;18712204;3,4747;-0,5771;-7,5318;459801;497667;33,397;408,08;0;5,0781;8,2031;90;95;59;55;567097;616050;34,582;407,31;0;5,8594;6,6406;89;93;49;53;462870;495135;27,988;407,83;0;5,0781;6,6406;88;88;51;53;461653;495650;29,766;407,71;0;5,0781;7,4219;90;91;52;45;567682;615348;33,704;407,49;0;6,6406;6,6406;90;92;55;49;460659;498323;33,054;407,71;0;5,8594;5,8594;90;95;57;54;1498,535;1498,535;137,22;36,07
